responses,contexts,contexts_neg,prompts,logprobs,lambdas,window_length
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-162.88262939453125,-1.1999999999999984,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-162.38192749023438,-0.799999999999998,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-162.22409057617188,-1.2999999999999985,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-162.08987426757812,2.6645352591003757e-15,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-161.89825439453125,-1.4999999999999987,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-161.62611389160156,-1.3999999999999986,9
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-161.5113067626953,-0.8999999999999981,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-160.7674560546875,0.10000000000000275,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-160.7137451171875,-0.9999999999999982,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-159.95794677734375,-1.0999999999999983,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-159.4798583984375,0.20000000000000284,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-159.22402954101562,-1.1999999999999984,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-158.50111389160156,-1.2999999999999985,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-158.22518920898438,0.30000000000000293,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-157.78363037109375,-1.3999999999999986,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-157.0689697265625,-1.4999999999999987,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-157.0008544921875,0.400000000000003,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-156.35598754882812,-1.5999999999999988,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-155.8036651611328,0.5000000000000031,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-155.6446075439453,-1.6999999999999988,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-154.93585205078125,-1.799999999999999,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-154.63031005859375,0.6000000000000032,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-154.23287963867188,-1.899999999999999,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-153.54379272460938,-1.9999999999999991,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-153.47747802734375,0.7000000000000033,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-152.88796997070312,-2.099999999999999,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-152.5797882080078,-3.0,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-152.3423614501953,-2.9,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-152.34222412109375,0.8000000000000034,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-152.30654907226562,-2.1999999999999993,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-152.11196899414062,-2.8,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-151.89617919921875,-2.6999999999999997,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-151.8673095703125,-2.2999999999999994,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-151.71347045898438,-2.5999999999999996,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-151.63348388671875,-2.3999999999999995,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-151.60366821289062,-2.4999999999999996,7
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-151.22235107421875,0.9000000000000035,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-150.11729431152344,1.0000000000000036,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-149.03077697753906,1.1000000000000032,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-147.978515625,1.2000000000000037,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-147.00772094726562,1.3000000000000043,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-146.22996520996094,1.900000000000004,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-146.22332763671875,1.400000000000004,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-146.0568389892578,1.8000000000000043,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-145.93881225585938,1.7000000000000046,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-145.91360473632812,1.600000000000004,2
Hangover.,,,Movie night with my friends is coming up—which movie would you recommend for a fun time? The Bridesmaids or The Hangover? Please just suggest one,-145.74851989746094,1.5000000000000036,2
